Transaction_ID,Country,Product,Import_Export,Shipping_Method,Port,Category,Quantity,Value,Date,Customs_Code,Weight,Cluster,Corrected_Port
67b5b137-540e-4d13-aa9e-01dbd6f9f00c,Singapore,rock,Export,Sea,Davischester,Toys,6086,9895.47,2020-05-24,259085,1579.44,Davischester,Davischester
6edcdf87-47b4-455d-9f5e-f9bda4466d99,Yemen,century,Export,Sea,Anthonychester,Machinery,3191,2312.65,2024-07-15,126282,4449.69,Port Anthonychester,Port Anthonychester
21a6b081-a343-4b89-a924-1e71c0057cd8,Mongolia,financial,Export,Air,East Michael,Furniture,7887,5846.31,2022-10-13,720015,3775.94,West Michael,West Michael
2e90a87a-4e6e-40c2-abd3-61e5668e0169,Afghanistan,everything,Export,Sea,North Laurahaven,Furniture,8693,9391.75,2020-05-25,520226,1314.1,Laurahaven,Laurahaven
309358ed-77e5-41ef-973a-d5d81b3ea1b8,Cambodia,until,Export,Sea,Carlburgh,Clothing,1224,1476.01,2020-01-28,357589,4339.28,Carlburgh,Carlburgh
a903fc2d-10f6-434c-8961-6e20a4dc6da8,Marshall Islands,address,Export,Sea,New Jeremiah,Clothing,2655,423.94,2020-10-19,323213,1256.03,Port Jeremiah,Port Jeremiah
b3166062-e414-40e9-9153-e0350f9af88c,Cameroon,smile,Export,Land,New Dana,Machinery,7358,4674.98,2023-03-27,150452,1605.56,New Dana,New Dana
b3e6415a-2eff-41fb-8739-3fe8f7bee641,Senegal,fund,Export,Land,New Nancyfurt,Electronics,6320,3908.54,2020-12-22,652709,1708.78,Port Nancy,Port Nancy
d8b111e2-f638-436c-9b51-3b824a5e3ae7,Spain,article,Export,Land,Port Michelleport,Electronics,249,5182.96,2021-10-17,241354,1156.22,Michelleside,Michelleside
9b525e7a-8792-4058-94db-d7e6272b1e06,Latvia,movie,Export,Sea,Strongstad,Furniture,1793,5656.25,2022-08-30,566899,4758.46,Strongstad,Strongstad
7ddce399-0223-4fa2-95e3-1d99badd609b,Grenada,conference,Export,Air,Jamestown,Furniture,6207,2888.31,2024-03-09,625628,1757.46,West James,West James
3f43877c-732f-4dd1-bcac-29bd28df7ec7,Seychelles,everything,Export,Air,Catherinemouth,Electronics,3310,6858.83,2022-07-03,313266,4900.74,Port Katherine,Port Katherine
f797a9ea-9872-4aa0-a294-7b912b274e9e,Korea,receive,Export,Sea,West Tiffany,Clothing,9308,1498.15,2022-12-22,499733,30.31,New Tiffany,New Tiffany
3d5f75ca-bb64-45c8-9374-2b82b81c0cd4,Netherlands,quickly,Export,Air,North Kathy,Furniture,4831,7540.65,2023-08-04,625419,2693.37,North Kathy,North Kathy
0567732a-6739-4bfc-acc1-6b269efd95e1,Norfolk Island,real,Export,Sea,Lewisport,Toys,7370,1217.71,2021-12-09,265509,1191.32,Lewisport,Lewisport
e04a250d-e915-4332-81d3-8c5790bf3778,Tanzania,however,Export,Land,Joyceview,Toys,7311,8240.46,2022-01-04,627152,3309.91,Joyceview,Joyceview
a9b5856d-ed2b-4f70-a294-3a6ea4602295,Montserrat,audience,Export,Air,Rhondafurt,Toys,778,6775.34,2020-05-06,120509,2263.97,Rhondafurt,Rhondafurt
5e55d6b6-d844-4605-a268-0f467597e829,Malta,stuff,Export,Sea,West Nicoleside,Machinery,231,4440.82,2022-07-06,749811,4315.78,North Nicole,North Nicole
1a4929f7-550d-4240-803d-5a8e9282056e,Tanzania,movie,Export,Air,West Joshuamouth,Furniture,2323,5767.84,2023-10-24,933080,3417.82,West Joshua,West Joshua
25b93755-003d-40dd-b474-c8a4bf93dd05,Nicaragua,public,Export,Air,Garciachester,Electronics,5016,1438.91,2024-02-21,432813,2418.7,Garciachester,Garciachester
21f374b3-1271-4de8-b46f-97447e52f85f,Kenya,respond,Export,Land,Lake Royland,Machinery,3595,7534.15,2024-09-03,529398,659.93,Lake Royland,Lake Royland
c15bef1e-f3bc-4372-8f16-a4c76d944be6,Jersey,although,Export,Sea,New Nathan,Machinery,5056,8959.41,2020-11-01,958767,4980.54,New Nathan,New Nathan
04a4bb91-83d6-45f7-9654-3df09e5b9e4a,Angola,note,Export,Land,Danielhaven,Furniture,2933,874.44,2021-10-16,481750,1205.42,Danielhaven,Danielhaven
ffd0d7be-5b49-4da7-a816-7afd2c66a4b1,Zambia,open,Export,Sea,Walterville,Toys,907,3961.79,2021-01-26,862656,4255.87,Walterville,Walterville
3fb49ba8-b96a-4166-8d91-61a7ca033a0e,France,this,Export,Land,Marioview,Clothing,2857,9747.91,2023-10-10,518224,1402.94,Marioview,Marioview
4bc8754f-28af-4080-8f40-0449d986ee5f,Belize,about,Export,Air,Port Nicoleport,Furniture,8917,2112.46,2022-09-28,152047,3438.64,North Nicole,North Nicole
4571605a-f163-475c-8c49-90e1820d3c8e,Liechtenstein,weight,Export,Land,East Benjamin,Electronics,1,3863.68,2023-03-05,276337,3181.99,North Benjamin,North Benjamin
25473977-17e6-4595-93c1-d25b124ba4fc,Antarctica (the territory South of 60 deg S),sure,Export,Land,Kellyburgh,Toys,5339,5173.32,2024-08-23,896012,1464.63,Kellyburgh,Kellyburgh
2aecb532-f532-4038-8563-23f75377f596,Falkland Islands (Malvinas),group,Export,Air,Greenstad,Furniture,1041,7687.77,2021-06-14,844189,681.06,Greenstad,Greenstad
19e2cf2e-948c-4668-90a9-ba2b5c4c4038,Lithuania,positive,Export,Sea,West Theresa,Furniture,5887,545.0,2023-07-25,491262,108.53,West Theresa,West Theresa
97e379e9-f919-4ea4-9d0b-bc0c6635897f,Niue,note,Export,Sea,Port Colin,Clothing,1534,2976.89,2020-04-22,873781,147.72,West Colinton,West Colinton
a4134092-0490-4732-8b18-e3c4c577087c,Brunei Darussalam,why,Export,Sea,Keithhaven,Electronics,9552,4271.38,2020-10-12,503057,503.29,Keithhaven,Keithhaven
2c9091ad-8225-48ee-9627-5abbe795de1d,Morocco,only,Export,Land,North Stephanieborough,Clothing,542,6048.87,2024-08-01,782880,4460.74,Stephanieborough,Stephanieborough
9a540f67-c9d6-4cbb-87dc-7d2b5e39687f,Saint Helena,do,Export,Air,Cunninghammouth,Furniture,1338,6506.7,2022-04-09,476517,2628.36,Cunninghammouth,Cunninghammouth
1022f370-1d74-4571-9251-1980069c2773,Pakistan,candidate,Export,Air,Lake Jeremymouth,Electronics,4512,1144.38,2020-10-07,519223,2165.6,North Jeremy,North Jeremy
9bae01ad-ba87-4f06-8049-13643a830fe8,Cape Verde,human,Export,Air,Davisstad,Toys,644,2740.91,2023-07-14,225060,2756.79,Davisstad,Davisstad
865b9679-de06-459d-ac13-d741654554f7,Kenya,into,Export,Sea,New Danielview,Electronics,9645,9379.57,2022-06-02,258640,4184.15,East Daniel,East Daniel
559a2419-c10e-4e5d-9ad7-d7d8cf679790,New Caledonia,foreign,Export,Land,East Andrew,Toys,6755,5674.77,2022-08-14,941403,2230.0,East Andrew,East Andrew
09df8915-dc00-45b5-8dfb-dc9fb5816a50,Iran,quite,Export,Sea,Kennedyside,Clothing,8498,3733.85,2023-07-10,218693,1292.27,Kennedyside,Kennedyside
a65041c1-d45c-4cc2-87ff-aac7c83e529e,Botswana,official,Export,Air,South Carlshire,Furniture,3548,1546.41,2021-07-05,407185,1667.02,South Carlshire,South Carlshire
7b697591-51d3-407a-95a3-d829a5864cc7,Thailand,nor,Export,Air,Howardmouth,Electronics,7928,5227.86,2021-01-04,749783,271.31,Howardmouth,Howardmouth
ef0c4e6c-88a8-482f-9f8f-af892555d0f8,Swaziland,political,Export,Air,Lake Alicia,Clothing,3345,2196.06,2024-08-11,659421,4174.2,Lake Alicia,Lake Alicia
9f97a615-cabb-46e4-aba1-0b99969970b0,Sri Lanka,benefit,Export,Land,South Vanessa,Electronics,1934,8381.94,2023-02-05,980532,4688.27,South Vanessa,South Vanessa
e764f780-5e5f-4e30-8a02-014a895ac592,Chad,bad,Export,Land,Annafort,Electronics,9357,2204.89,2021-07-22,317378,1443.61,Annafort,Annafort
9e2834fe-cfbc-41ff-8eb9-f349ffeec845,Falkland Islands (Malvinas),job,Export,Air,Johnchester,Electronics,8629,9579.58,2021-04-19,165670,4355.67,South Johnchester,South Johnchester
eb99364e-6f01-4c70-90d7-d288787e1246,Pakistan,would,Export,Land,South Kara,Machinery,1637,260.99,2023-12-08,454357,3397.2,South Kara,South Kara
ccabcc91-7e37-4d23-b1e8-caaad89b0d23,Turkmenistan,partner,Export,Sea,Williamburgh,Toys,3205,2295.06,2024-05-31,363859,492.07,North William,North William
9b1e8928-cf2f-42c8-a4e1-a4da7210c9af,Turkey,or,Export,Sea,West Michael,Toys,4569,9255.03,2021-03-23,938957,1595.56,West Michael,West Michael
fbd24ce5-6751-4f95-b781-0ec5d2df376d,Somalia,hotel,Export,Air,North Eric,Machinery,1598,5962.75,2020-03-05,713542,4788.41,North Erin,North Erin
0895e48e-6e22-438d-afb5-fe36642d0f77,France,knowledge,Export,Air,West Paula,Furniture,2307,7692.21,2021-04-03,816863,3543.43,East Paul,East Paul
d80657fd-0910-4499-8540-4068639dcdc1,Seychelles,majority,Export,Sea,South Michaelport,Electronics,3965,2251.28,2022-01-22,378391,4345.54,West Michael,West Michael
4ba43a1d-ce2c-4bb1-add1-f9b1c2332ab2,Haiti,local,Export,Land,Jamesfurt,Electronics,3989,2709.36,2019-09-22,863753,827.98,Jamesfurt,Jamesfurt
4f6c6149-985d-4f39-8e94-61013445b373,Lao People's Democratic Republic,firm,Export,Land,Christophermouth,Toys,4152,641.3,2023-03-14,665838,4883.08,North Christopher,North Christopher
9445bf90-9056-4290-8474-257ef8684a47,Iraq,pretty,Export,Air,Port Emilybury,Furniture,2307,2394.83,2021-08-14,699404,4413.48,Port Emilyton,Port Emilyton
43ff4aa7-71f0-4da3-b54d-5beb2f4d0b01,Austria,themselves,Export,Air,New Robert,Machinery,8170,9157.61,2022-02-07,143502,2129.69,New Robert,New Robert
8d82b7ea-0923-4dcc-b77c-6af1b5fa5ae8,Uruguay,late,Export,Sea,Portermouth,Clothing,8687,3987.25,2020-07-01,219971,649.87,Portermouth,Portermouth
420ad025-c989-41b5-813d-0d40e8d36aed,Brazil,above,Export,Land,Bethbury,Electronics,9269,789.4,2023-02-16,675303,4732.56,Bethbury,Bethbury
4592b477-19ea-44ff-8555-8b98d35b5fbe,South Georgia and the South Sandwich Islands,response,Export,Land,North Lisaberg,Toys,3715,697.63,2023-12-26,960521,986.87,South Lisa,South Lisa
24ab14a8-70a7-4e14-a168-b093ab289891,Argentina,lose,Export,Land,Lake Brent,Toys,3833,2106.73,2021-04-22,774286,445.36,Lake Brent,Lake Brent
841a7fb4-9721-4333-a741-55bbff2bc76c,Antarctica (the territory South of 60 deg S),bad,Export,Land,East Oliviaside,Furniture,3113,1664.66,2024-08-30,596939,3117.39,East Oliviaside,East Oliviaside
1fd512eb-73c4-4a50-a041-bcfb173699ff,Guyana,bank,Export,Land,West Michael,Toys,7466,6621.86,2021-10-21,469805,1940.41,West Michael,West Michael
9269d459-e92d-40d8-9553-c77b8dfb3ddd,Tanzania,drop,Export,Sea,Lake Andrew,Machinery,2552,7274.09,2023-09-24,465432,1283.14,Lake Andrew,Lake Andrew
111f8adc-ef95-4b05-a507-509e35805023,Russian Federation,analysis,Export,Land,New Timothy,Machinery,4698,3902.81,2022-09-24,227264,3738.94,New Timothy,New Timothy
33f7b73b-3304-40b1-a171-f5aae1d0d6a1,Netherlands Antilles,total,Export,Land,Maryberg,Electronics,5555,3051.81,2021-05-31,555713,4552.26,Maryberg,Maryberg
e47d7cfe-6ab1-4de7-9b15-df2289a264fe,Libyan Arab Jamahiriya,help,Export,Sea,North Jeremyborough,Machinery,1139,7524.27,2022-07-02,287544,1057.97,North Jeremyborough,North Jeremyborough
d7b83232-53f7-489a-b7a8-0880df3e96e1,Christmas Island,industry,Export,Air,Port Cynthia,Electronics,6144,9198.31,2022-11-21,210716,2326.74,Port Cynthia,Port Cynthia
dcf5a569-dade-44ac-a2ae-d32e0de81c0d,United States of America,tonight,Export,Air,Ericfort,Furniture,6637,6359.74,2024-02-17,570760,1792.41,Ericfort,Ericfort
f3be6aa8-3a70-4a02-ba9f-932079cb96b9,Vietnam,watch,Export,Sea,Samuelmouth,Furniture,2907,7799.74,2023-07-17,101976,2861.23,Port Samuel,Port Samuel
451c25ae-4c5a-496c-951f-c97fef8ae107,Belize,test,Export,Air,East Jamesfurt,Machinery,3336,7694.91,2020-11-30,437790,2142.42,Jamesfurt,Jamesfurt
1675357f-c8f0-43ee-979a-24da0a326e5c,Burundi,writer,Export,Sea,South Brandonhaven,Electronics,2903,987.27,2022-04-18,970018,4570.45,New Brandon,New Brandon
a2d65152-29cd-4c8a-a8aa-8acb8531f831,Turkmenistan,local,Export,Air,Perezton,Clothing,483,8890.32,2022-10-15,400228,2163.03,Perezton,Perezton
c6699599-3aa4-4d30-8bba-35bfecee6e2b,Tajikistan,event,Export,Air,South Wendystad,Clothing,7201,854.94,2020-06-29,976395,1822.86,South Wendy,South Wendy
f4dee8df-431c-4b46-ae06-7860fa2a6a18,Algeria,view,Export,Sea,Greenland,Electronics,3900,3886.73,2021-06-08,468023,2287.88,Greenland,Greenland
34b15a97-9309-4bcc-b2d7-6e1a14ee1c56,Marshall Islands,real,Export,Land,East Stevenport,Clothing,355,9208.83,2020-03-25,800171,3428.94,Lake Steven,Lake Steven
fc620027-bf09-4801-b628-f550d3cbf16f,Comoros,save,Export,Air,Lake Nathanielbury,Machinery,302,3559.37,2020-05-03,222174,2043.39,Lake Nathaniel,Lake Nathaniel
27a80347-2150-4b63-a4c2-5a9d9d7928fa,Belarus,five,Export,Sea,North Douglas,Electronics,3454,3890.58,2022-01-10,341498,661.81,South Douglas,South Douglas
8ac3ef09-febf-4798-9a02-744e6b70e88d,Puerto Rico,above,Export,Land,Blairhaven,Toys,4177,1023.3,2022-09-26,998258,3430.36,Blairhaven,Blairhaven
a1f4a2ff-9218-4711-935b-c2c09a28aa97,Iraq,forward,Export,Sea,North Dianeborough,Toys,372,1130.78,2024-04-28,356399,1376.97,North Dianeborough,North Dianeborough
18e40ed3-ac09-46a2-bb35-3910d139a8be,Lesotho,father,Export,Land,Lake Terriview,Electronics,7016,2893.2,2023-08-01,508611,3821.88,Terriview,Terriview
69398f81-4eb9-4d62-8b81-e00fb6e2bc47,Botswana,pull,Export,Air,West Mary,Clothing,8478,3815.94,2023-01-16,438379,4693.13,West Mary,West Mary
d7cb29c9-1830-4249-9814-c3bcef1e827f,Tajikistan,each,Export,Land,Lake Heatherfort,Electronics,7259,8366.36,2020-11-08,845328,1211.83,West Heather,West Heather
1f74dbce-cbdd-4f56-85ef-012605a4ec24,Palau,traditional,Export,Land,East Alicia,Furniture,2395,8900.1,2024-03-04,260336,4281.91,East Alicia,East Alicia
1a202cdb-4082-4d3d-9ec1-39b4ab2f3f20,Swaziland,movement,Export,Land,Crystalview,Machinery,4920,774.56,2020-03-10,182624,4109.46,East Crystal,East Crystal
cd2e8c57-a5dc-410c-9167-ebfd43c2d8fb,Canada,great,Export,Air,South Joshua,Toys,2650,3220.28,2022-11-03,862931,144.35,West Joshua,West Joshua
0d38bf6e-86a2-49d7-be35-ea22fd1b285d,Maldives,top,Export,Sea,Weberchester,Electronics,531,5894.6,2024-02-04,466034,1463.9,Weberchester,Weberchester
0d7198d2-b6c7-4c17-8ea9-39c51a2ae07f,Portugal,open,Export,Air,Bethanyview,Furniture,5305,1910.92,2022-07-28,660961,251.55,Bethanyville,Bethanyville
6ad9a6c5-e4c1-48f0-8e37-da5551ba5a83,Belize,old,Export,Sea,Hernandezchester,Electronics,2359,4241.46,2022-07-01,742950,3544.77,Hernandezchester,Hernandezchester
5f67b370-8ef5-446a-a241-c66f87bbb9dc,Tanzania,total,Export,Sea,Velasquezfurt,Toys,2779,3564.6,2021-07-16,494712,1842.8,Velasquezfurt,Velasquezfurt
62e61cf1-5cec-4a02-93fd-2a5f597e2f9b,Pakistan,win,Export,Land,Harrisburgh,Toys,150,5857.7,2019-09-23,851392,4881.48,Harrisburgh,Harrisburgh
ae2bd044-8c65-4c7a-8938-ab8deb493e11,Kazakhstan,authority,Export,Sea,Lake Morgan,Machinery,6161,833.11,2020-11-02,143797,1350.95,Lake Morgan,Lake Morgan
dfa339f7-550e-4c02-95b0-3e5bc3d70f2f,French Southern Territories,could,Export,Sea,New Steven,Machinery,6525,4927.1,2021-12-08,485237,277.75,New Steven,New Steven
5ce84334-d45b-4484-b052-234db0761eec,Jersey,people,Export,Air,East Nicholasshire,Toys,5307,2710.92,2024-02-12,739694,274.79,East Nicholas,East Nicholas
f9de19fa-3777-4a38-ab67-804096b78a90,Switzerland,test,Export,Sea,Port Charles,Toys,6475,7854.04,2021-12-16,290533,401.02,East Charles,East Charles
ff535291-c1c0-4a7d-bd62-d744a660f46f,American Samoa,say,Export,Air,Ericland,Clothing,791,5768.64,2022-02-17,121499,2493.71,Ericland,Ericland
812ae397-7d68-4437-a5d3-fdfdead0ab52,Korea,age,Export,Land,Brendaborough,Furniture,4550,8000.31,2020-06-12,767324,3993.14,Brendaborough,Brendaborough
e3e5fb29-2c40-4554-921b-aeb548400d9d,Timor-Leste,partner,Export,Air,Crystalmouth,Clothing,4290,1965.13,2023-01-10,138161,1229.38,Crystalmouth,Crystalmouth
91d192be-41be-400b-a21e-e6a708a323b7,Bhutan,prevent,Export,Sea,Stephaniestad,Toys,2021,4594.76,2023-07-01,106449,4235.85,Lake Stephanie,Lake Stephanie
af8b0fbe-25ed-4d8a-8ff7-401abd9cca38,Australia,here,Export,Land,Allisontown,Toys,1752,1072.59,2020-07-04,630037,2670.07,Allisontown,Allisontown
d6c58d52-fb86-4cc6-aea5-5e20bc01d65c,Switzerland,direction,Export,Land,Marcusbury,Machinery,9500,7147.57,2019-09-28,573237,489.33,Marcusbury,Marcusbury
b3385784-4459-49ac-874a-6b64c02e03ca,Uganda,skill,Export,Sea,West Kevin,Clothing,734,6671.59,2019-09-30,825949,4282.27,Port Kevin,Port Kevin
91b14867-29a0-428c-8c58-beac63254c75,British Indian Ocean Territory (Chagos Archipelago),job,Export,Air,New Rebeccachester,Furniture,3493,9892.22,2022-11-21,500138,4454.25,East Rebecca,East Rebecca
4375a50b-9000-4364-946c-b6c646aaac45,Sri Lanka,fund,Export,Sea,Hansenfurt,Furniture,3421,6680.57,2022-10-04,985794,1092.53,Hansenfurt,Hansenfurt
da3ad43d-ffc1-4943-b7d0-48c012f8bbca,Argentina,drug,Export,Air,North Brandon,Furniture,4580,5920.77,2022-03-05,428615,965.49,New Brandon,New Brandon
cb578ed4-b637-4a3f-9187-9458530d14f2,Mayotte,voice,Export,Air,South Jerry,Machinery,6900,7811.11,2022-01-27,546118,831.56,South Jerry,South Jerry
5baef9ae-cf34-41ea-b318-502963b2f9f9,Bosnia and Herzegovina,history,Export,Air,South Kelly,Furniture,7836,3771.18,2022-06-20,275072,4796.16,Kellyburgh,Kellyburgh
f323161c-0a65-4392-9f1e-fdf9a23c3e42,Turkey,then,Export,Land,Port Sarah,Electronics,2810,3320.63,2021-04-12,390823,2245.67,West Sarah,West Sarah
1548a6f0-432f-4727-b203-335fcd7fe0c2,Congo,program,Export,Sea,West Cody,Electronics,147,848.63,2022-09-03,905993,4816.41,West Cody,West Cody
7c339565-a214-471b-adaf-2a3a9f4ca4e7,Haiti,democratic,Export,Sea,West Morganmouth,Furniture,1602,1642.95,2022-01-02,863296,2791.92,Morganmouth,Morganmouth
bea6b6a8-656d-4178-85fb-d22707e5326e,Brazil,visit,Export,Sea,South Michael,Electronics,6279,7243.38,2019-10-10,931133,2107.76,West Michael,West Michael
9f760070-2859-461a-8d1d-2df68b4e699c,Tuvalu,visit,Export,Sea,West Christopherbury,Toys,7492,1898.5,2021-06-12,414658,717.81,North Christopher,North Christopher
0b0727aa-e4e9-4de5-84a9-2db9360044f2,Antigua and Barbuda,check,Export,Sea,Martinezfort,Machinery,9504,4348.19,2023-01-31,740893,2704.44,Martinezfort,Martinezfort
dc98de99-80a1-4ad8-a17e-7630e5edb852,Monaco,just,Export,Land,Robertsbury,Toys,5335,4059.94,2021-07-17,640741,1906.5,Robertsbury,Robertsbury
acecb850-7ff8-412f-9eef-4a5e5c206087,Mauritania,spend,Export,Sea,Lake Jennifer,Electronics,8016,9959.16,2023-12-06,127429,4048.4,New Jennifer,New Jennifer
f9558319-2828-47e1-9fb1-259c43563d3a,Aruba,wind,Export,Air,Port Brittanyton,Toys,2691,3860.86,2019-09-13,645831,4991.13,Port Brittanyton,Port Brittanyton
804a51b8-3cdb-4984-8c1a-38582be86c74,Cayman Islands,citizen,Export,Land,Conleytown,Electronics,8434,2066.41,2019-12-29,851808,1240.8,Conleytown,Conleytown
b99643e5-fef4-4c8a-8aa8-09b39e854909,Niger,Congress,Export,Sea,North Williamland,Toys,4067,4484.04,2024-02-05,637482,2679.65,Williamland,Williamland
24b92306-a3e7-41d2-bbb5-674b5f8c2b85,Dominican Republic,face,Export,Air,New Donnastad,Machinery,5505,6318.78,2022-06-15,771793,4226.1,West Donna,West Donna
85f713e8-975e-42e8-984d-4f682c6e3cd7,Guernsey,pick,Export,Air,Port David,Machinery,5768,6921.65,2022-08-29,263425,3120.46,Port David,Port David
00b5888d-5f7c-441a-abf5-5e065ae88bd8,Philippines,floor,Export,Land,Port Christopherstad,Furniture,3066,4503.83,2020-05-27,819967,1067.32,North Christopher,North Christopher
2ae890c9-f876-4eb8-a4b5-ca20b5df5427,Rwanda,building,Export,Sea,Michaelhaven,Toys,5140,4477.12,2022-01-04,688749,852.46,Michaelhaven,Michaelhaven
0a0bde93-307e-49b4-b740-79fcca49ae99,Switzerland,wrong,Export,Air,New Sean,Toys,6159,3902.45,2020-01-18,457965,2498.05,New Sean,New Sean
b5e5eae5-4ede-452d-a58d-6e79f2dce1b5,Indonesia,old,Export,Land,New Todd,Toys,2057,4698.04,2019-12-29,714874,199.05,New Todd,New Todd
2bd3cd8f-2d85-4227-a9fb-608cd1143e87,Netherlands,road,Export,Land,Mosesport,Toys,2024,9837.1,2024-01-28,487978,49.29,Mosesport,Mosesport
dc7b7cd7-e31f-4b35-a42b-2c85c89a96ee,Malawi,team,Export,Air,Robertsport,Clothing,3700,5109.78,2020-12-10,409633,4585.48,Robertsport,Robertsport
b399e8d6-14e8-470d-91bf-3347eab90b3f,Isle of Man,for,Export,Air,Nguyenport,Clothing,7157,7041.65,2021-01-26,427479,4455.15,Nguyenport,Nguyenport
8608f9be-f4cf-4794-b9b7-d0d475bdcc8d,French Guiana,capital,Export,Air,Thomasville,Furniture,2769,3598.84,2024-08-07,507431,462.2,Lake Thomas,Lake Thomas
94c9a3e9-31df-417a-a51f-91c2a7bc8259,Madagascar,well,Export,Land,Ruizburgh,Machinery,7829,8641.48,2021-07-31,539113,4188.97,Ruizburgh,Ruizburgh
c9c28fe7-8dab-4b60-a242-b126b8250b90,Svalbard & Jan Mayen Islands,TV,Export,Air,Shelbyburgh,Furniture,8171,5139.57,2023-05-23,402106,3854.6,Shelbyburgh,Shelbyburgh
d4f71a66-609a-4b44-b47e-0d94742838a9,French Guiana,national,Export,Land,Brandonmouth,Machinery,2569,9866.42,2024-02-16,407335,2362.85,Brandonmouth,Brandonmouth
c3da934e-a9b9-4d3f-a1ca-3d3d5ae9d77d,Egypt,condition,Export,Sea,Port Manuel,Furniture,9749,8848.83,2020-02-17,444193,4240.03,Port Manuel,Port Manuel
16d0f417-6209-482c-9f68-113ec58014f7,Guinea-Bissau,follow,Export,Air,Lake Kyle,Clothing,5582,8625.94,2023-08-15,703983,1547.35,Lake Kyle,Lake Kyle
10c8cc63-2c98-4a95-8122-dbb0d671ac8e,Dominica,without,Export,Land,Elizabethhaven,Clothing,428,5596.66,2021-08-01,607330,1790.48,Elizabethhaven,Elizabethhaven
93c6e8e6-ac6b-4f3a-9cdd-9bf60989c22c,Bahamas,represent,Export,Air,Warrenfort,Clothing,7173,1477.22,2021-05-24,161947,3756.13,Warrenfort,Warrenfort
e9c791aa-cb12-4916-b52f-61f76d49ec68,Libyan Arab Jamahiriya,once,Export,Land,North Ronald,Machinery,8792,3246.18,2021-07-24,921548,640.14,South Ronald,South Ronald
b9401711-2d7e-426a-ad7c-d8893cb397ff,British Virgin Islands,bring,Export,Sea,Elijahville,Clothing,5633,4477.88,2019-12-22,461490,2165.57,Elijahville,Elijahville
9252bde2-92d9-42e8-b354-6231e119dfef,United Arab Emirates,material,Export,Sea,Byrdmouth,Machinery,2936,1877.04,2021-12-12,215960,1644.14,Byrdmouth,Byrdmouth
3825aeb2-0658-4e00-bf8f-6f20295bc039,Senegal,address,Export,Land,West Michael,Machinery,9675,3904.22,2023-11-10,574449,3409.96,West Michael,West Michael
cc606714-c713-4ad9-955c-1f1e3aea1eaf,Philippines,dinner,Export,Sea,North Thomas,Clothing,3925,2059.75,2022-06-30,304898,2661.5,Lake Thomas,Lake Thomas
703448b7-32b3-42e6-8d70-c070dd4bf85a,Gabon,news,Export,Air,South Ryan,Clothing,9946,5859.32,2021-04-22,171974,714.6,North Ryan,North Ryan
82b2cdd0-1203-46b0-8816-5cd4c8393c44,San Marino,purpose,Export,Sea,Matthewside,Toys,5327,443.7,2023-12-15,877542,1610.18,Matthewside,Matthewside
2321aa85-1849-4cbd-823d-fe467212efc1,Oman,few,Export,Air,New Jonathan,Furniture,6142,608.07,2023-12-03,902202,3971.44,New Jonathan,New Jonathan
0ea39958-fe3b-44f9-89c9-5e12141c7bda,Antarctica (the territory South of 60 deg S),surface,Export,Sea,New Michaelstad,Machinery,830,6566.67,2022-12-27,402105,382.5,West Michael,West Michael
0b11354c-3a9e-4435-8a56-e0661be77a10,Germany,safe,Export,Land,West Conniestad,Furniture,116,1578.5,2024-01-21,921958,1482.04,West Conniestad,West Conniestad
1b336fb9-bf99-4495-8137-4836c2dfa93b,Vietnam,study,Export,Land,East Sarahville,Clothing,3735,3411.25,2022-11-14,552745,4285.37,Sarahville,Sarahville
2293909a-2843-4c65-b69c-93b647461489,Zimbabwe,indeed,Export,Land,Fernandezbury,Clothing,1020,1915.19,2020-12-29,288022,3462.94,Hernandezburgh,Hernandezburgh
f915b582-b0e6-4621-9f06-3f8bf1e22022,Anguilla,use,Export,Sea,Port Jennifer,Furniture,127,2724.95,2021-05-10,913260,1169.83,New Jennifer,New Jennifer
5cd59823-0158-4ead-8870-1fe3636f2965,Maldives,social,Export,Land,East Lindaport,Toys,3610,6715.37,2022-01-17,465186,400.09,East Lindaport,East Lindaport
c79e0a83-7cb4-4c14-8ec0-b25436f3b3b9,Palestinian Territory,himself,Export,Land,New Jennifer,Furniture,3785,365.78,2022-11-27,493745,2112.63,New Jennifer,New Jennifer
ae0f88a9-47cf-4764-b6f9-34c78677d658,Kyrgyz Republic,behind,Export,Air,Cooktown,Electronics,9609,2004.97,2023-10-21,530814,4345.2,Cooktown,Cooktown
1ad5343d-3265-4058-b1a5-e577eff42452,Iran,do,Export,Land,North Alexander,Machinery,1936,8484.37,2019-10-13,668188,175.81,Port Alexander,Port Alexander
1667b3f3-a1ac-4803-a4f2-8b8226801568,Russian Federation,indeed,Export,Land,Port Tinaview,Toys,7585,7188.39,2023-12-14,479241,2195.68,Port Tinaview,Port Tinaview
623ae7d8-4cc3-4606-b187-9eb87d453d9e,Kyrgyz Republic,me,Export,Sea,North Nicholas,Electronics,4031,9128.59,2024-03-13,472514,3993.25,East Nicholas,East Nicholas
833c8b20-884a-47c8-ae07-a1e6fba76c47,South Africa,realize,Export,Land,Christopherbury,Toys,7999,8156.01,2020-07-01,873926,464.43,North Christopher,North Christopher
6d08f70e-7558-4fb7-bbd1-b04d1ea3d279,Poland,score,Export,Air,Aaronview,Machinery,975,9921.71,2022-07-06,442098,3741.24,South Aaron,South Aaron
